id,Open,High,Close
179,12.825,12.88,12.847
180,12.916999999999998,12.928,12.818999999999999
181,12.838,12.909,12.877
182,12.803,12.859,12.827000000000002
183,12.918000000000001,12.928999999999998,12.809000000000001
184,12.921000000000001,12.947,12.922999999999998
185,12.761,12.901,12.869
186,12.737,12.815999999999999,12.731
187,12.756,12.86,12.796
188,13.05,13.072999999999999,13.008000000000001
189,12.913,13.0,12.994
190,12.865,12.916999999999998,12.863999999999999
191,12.991,12.994,12.865
192,12.819999999999999,12.918000000000001,12.907
193,12.798,12.91,12.834999999999999
194,12.689,12.88,12.777
195,12.803,12.834999999999999,12.721
196,12.596,12.876,12.869
197,12.971,12.995,12.709999999999999
198,13.091999999999999,13.108,13.027000000000001
199,13.004,13.197999999999999,13.105
200,12.667,12.994,12.972999999999999
201,12.684999999999999,12.686,12.651
202,12.638,12.663,12.617
203,12.559999999999999,12.622,12.612
204,12.66,12.66,12.584
205,12.434999999999999,12.673,12.654
206,12.405,12.519,12.495999999999999
207,12.312000000000001,12.437000000000001,12.389
208,12.447,12.469,12.348
209,12.451,12.509,12.437000000000001
210,12.333,12.483,12.415000000000001
211,12.36,12.416,12.356
212,12.401,12.426,12.391
213,12.366,12.437999999999999,12.437000000000001
214,12.35,12.392,12.33
215,12.491,12.492,12.39
216,12.47,12.5,12.488
217,12.52,12.538,12.49
218,12.507,12.548,12.488
219,12.534,12.609,12.506
220,12.525,12.545,12.526
221,12.498000000000001,12.584,12.515
222,12.294,12.479000000000001,12.436
223,12.309000000000001,12.392,12.251000000000001
224,12.406,12.48,12.309000000000001
225,12.385,12.458,12.431000000000001
226,12.465,12.584,12.394
227,12.751999999999999,12.833000000000002,12.5
228,12.242,12.5,12.334
229,12.2,12.206999999999999,12.122
230,12.139,12.184999999999999,12.163
231,11.99,12.101,12.1
232,12.192,12.209999999999999,12.061
233,12.125,12.22,12.192
234,11.899,12.084999999999999,12.061
235,11.732,11.961,11.937000000000001
236,11.774,11.828,11.686
237,11.75,11.764,11.729000000000001
238,11.839,11.84,11.678
239,11.863,11.872,11.793000000000001
240,11.770999999999999,11.870000000000001,11.787
241,11.643,11.75,11.724
242,11.663,11.697,11.584999999999999
243,11.336,11.679,11.67
244,11.394,11.411,11.4
245,11.42,11.513,11.419
246,11.467,11.518,11.428
247,11.337,11.425,11.416
248,11.062999999999999,11.275,11.27
249,11.157,11.157,10.897
250,11.101,11.368,11.208
251,11.437000000000001,11.509,11.508
252,11.465,11.474,11.391
253,11.412,11.520999999999999,11.437999999999999
254,11.376999999999999,11.472,11.337
255,11.442,11.443000000000001,11.302
256,11.387,11.45,11.439
257,11.53,11.544,11.459999999999999
258,11.407,11.495000000000001,11.494
259,11.5,11.548,11.395
260,11.754000000000001,11.811,11.662
261,11.812999999999999,11.868,11.856
262,11.776,11.86,11.839
263,11.924,11.93,11.776
264,11.862,11.943000000000001,11.879000000000001
265,11.898,11.898,11.847
266,11.869,11.943999999999999,11.893
267,11.85,11.908,11.878
268,11.946,12.01,11.881
269,11.956,11.985,11.937999999999999
270,11.824,11.976,11.947
271,11.812999999999999,11.866,11.789
272,11.623999999999999,11.773,11.77
273,11.742,11.76,11.597
274,11.696,11.799,11.735
275,11.705,11.748999999999999,11.681000000000001
276,11.68,11.827,11.765
277,11.882,11.901,11.735
278,11.937999999999999,11.961,11.867
279,12.038,12.064,11.981
280,11.998000000000001,12.084,12.028
281,12.041,12.108,11.952
282,11.962,12.05,12.05
283,11.954,12.028,11.924
284,11.716,11.964,11.949
285,11.804,11.898,11.781
286,11.661,11.83,11.806000000000001
287,11.751999999999999,11.815999999999999,11.743
288,11.783,11.873000000000001,11.857
289,11.681999999999999,11.784,11.758
290,11.958,12.079,11.673
291,10.794,10.894,10.889
292,11.049,11.05,10.876000000000001
293,10.987,11.067,11.01
294,11.120999999999999,11.175,11.056000000000001
295,11.254999999999999,11.404,11.344
296,11.243,11.327,11.242
297,11.11,11.245000000000001,11.229000000000001
298,10.974,11.081,11.045
299,11.079,11.097,10.964
300,11.062000000000001,11.204,11.084
301,11.223,11.265,11.051
302,10.934000000000001,11.116,11.061
303,11.07,11.091,10.899
304,11.425,11.433,11.062999999999999
305,11.379000000000001,11.489,11.364
306,11.247,11.381,11.370999999999999
307,11.211,11.331999999999999,11.222
308,11.407,11.455,11.254999999999999
309,11.375,11.617,11.606
310,11.47,11.501000000000001,11.41
311,11.673,11.699,11.47
312,11.383,11.632,11.614
313,11.331999999999999,11.459,11.369
314,11.213,11.309000000000001,11.305
315,11.201,11.318999999999999,11.254000000000001
316,11.136,11.288,11.225
317,11.166,11.237,11.184999999999999
318,11.156,11.242,11.145
319,11.215,11.269,11.102
320,11.049,11.25,11.218
321,10.911,11.083,11.067
322,10.928,11.033,10.989
323,10.848,10.942,10.940999999999999
324,10.791,10.866,10.732
325,10.67,10.751000000000001,10.751000000000001
326,10.478,10.737,10.593
327,10.806999999999999,10.806999999999999,10.573
328,11.004999999999999,11.004999999999999,10.839
329,11.025,11.03,10.958
330,10.968,11.055,10.995000000000001
331,10.783,10.982,10.982
332,10.76,10.891,10.692
333,10.870000000000001,10.945,10.792
334,10.711,10.806999999999999,10.806999999999999
335,10.421,10.695,10.687999999999999
336,10.684999999999999,10.747,10.546
337,10.549,10.825,10.716
338,10.254999999999999,10.501999999999999,10.456999999999999
339,10.58,10.6,10.347
340,10.193999999999999,10.572,10.52
341,10.379999999999999,10.393,10.161
342,10.373999999999999,10.424,10.201
343,9.959999999999999,10.511,10.190999999999999
344,10.155,10.325,10.1
345,9.714,10.24,9.954
346,10.041,10.268,9.975
347,10.951,10.958,10.407
348,11.18,11.193999999999999,11.049
349,11.527,11.534,11.269
350,11.48,11.759,11.461
351,11.227,11.572,11.509
352,10.899,11.284,11.221
353,10.72,11.034,10.911
354,9.779,9.785,9.445
355,9.776,9.788,9.734
356,9.872,9.948,9.701
357,9.641,9.806999999999999,9.794
358,9.491,9.599,9.416
359,9.283,9.5,9.434999999999999
360,9.653,9.742,9.526
361,9.398,9.638,9.497
362,9.584999999999999,9.887,9.837
363,10.058,10.058,9.544
364,9.9,9.995999999999999,9.937000000000001
365,9.791,9.86,9.751000000000001
366,9.988,10.05,9.733
367,10.05,10.143,9.792
368,10.113,10.376999999999999,10.297
369,10.289,10.370999999999999,10.273
370,10.195,10.224,10.222
371,10.6,10.617,10.466
372,10.7,10.725,10.622
373,10.642,10.774,10.726
374,10.501999999999999,10.598,10.593
375,10.474,10.532,10.501999999999999
376,10.589,10.611,10.463
377,10.522,10.565999999999999,10.551
378,10.491,10.515,10.477
379,10.608,10.659,10.404
380,10.748999999999999,10.775,10.622
381,10.537,10.709,10.679
382,10.53,10.58,10.455
383,10.228,10.474,10.466
384,10.415000000000001,10.434000000000001,10.212
385,10.504999999999999,10.64,10.542
386,10.618,10.644,10.459999999999999
387,10.4,10.690999999999999,10.649
388,10.648,10.683,10.561
389,10.475,10.773,10.618
390,10.395,10.684999999999999,10.437999999999999
391,10.7,10.792,10.607
392,10.483,10.715,10.712
393,10.584,10.61,10.424
394,10.578,10.596,10.545
395,10.633,10.66,10.541
396,10.6,10.649,10.574
397,10.719,10.747,10.695
398,10.684000000000001,10.787,10.732
399,10.736,10.773,10.626000000000001
400,10.58,10.788,10.777
401,10.462,10.620000000000001,10.513
402,10.331999999999999,10.417,10.404
403,10.770999999999999,10.825,10.395
404,10.848,10.939,10.802
405,10.827,10.987,10.901
406,10.617,10.815000000000001,10.791
407,10.7,10.825,10.649
408,10.804,10.873999999999999,10.709999999999999
409,10.879999999999999,11.065000000000001,10.876000000000001
410,10.318999999999999,10.414,10.394
411,10.322,10.365,10.258
412,10.172,10.347,10.331
413,10.440000000000001,10.472,10.197
414,10.395999999999999,10.512,10.488
415,10.39,10.448,10.42
416,10.294,10.41,10.370000000000001
417,10.358,10.381,10.376999999999999
418,10.190999999999999,10.285,10.219
419,9.779,9.973,9.967
420,9.737,9.818000000000001,9.711
421,9.873000000000001,9.959,9.7
422,9.718,9.857,9.847
423,9.618,9.759,9.754000000000001
424,9.498999999999999,9.629999999999999,9.596
425,9.408,9.52,9.407
426,9.366,9.537,9.412
427,9.331999999999999,9.459999999999999,9.426
428,9.290000000000001,9.373999999999999,9.324
429,9.275,9.322,9.247
430,9.311,9.366,9.24
431,9.408,9.417,9.28
432,9.294,9.427,9.401
433,8.89,9.22,9.206999999999999
434,9.004999999999999,9.095,9.095
435,8.844,9.001999999999999,8.99
436,8.91,9.006,8.667
437,9.208,9.229000000000001,8.921
438,9.579,9.584999999999999,9.277
439,9.306000000000001,9.476,9.440999999999999
440,9.34,9.431999999999999,9.397
441,9.376999999999999,9.468,9.296
442,9.462,9.649,9.555
443,9.32,9.519,9.440000000000001
444,9.337,9.551,9.434000000000001
445,9.290000000000001,9.36,9.345
446,9.237,9.325,9.290000000000001
447,9.231,9.262,9.231
448,9.168000000000001,9.208,9.205
449,9.007,9.206,9.198
450,9.078,9.198,9.044
451,8.969,9.024,8.953
452,8.72,8.839,8.826
453,8.976,8.982,8.815000000000001
454,8.881,8.989,8.989
455,8.684999999999999,8.939,8.723
456,9.059999999999999,9.105,8.943000000000001
457,8.988,9.148,9.101
458,8.91,9.006,8.973
459,8.595,8.745999999999999,8.719
460,8.695,8.767,8.3
461,7.703,8.714,8.209
462,8.751999999999999,8.918000000000001,8.606
463,9.354000000000001,9.477,9.056000000000001
464,9.463,9.61,9.531
465,9.408,9.584999999999999,9.517
466,9.442,9.446,9.393
467,9.354000000000001,9.472,9.442
468,9.405,9.473,9.343
469,9.27,9.443999999999999,9.419
470,9.373000000000001,9.476,9.362
471,9.568000000000001,9.59,9.415000000000001
472,9.538,9.540000000000001,9.43
473,9.718,9.873999999999999,9.512
474,9.525,9.709,9.644
475,9.379000000000001,9.473,9.406
476,9.353,9.508,9.414
477,9.495000000000001,9.633,9.401
478,9.491,9.581,9.520999999999999
479,9.632,9.728,9.699
480,9.484,9.556000000000001,9.529
481,9.658,9.661,9.417
482,9.735,9.776,9.695
483,9.696,9.745000000000001,9.544
484,9.674,9.758,9.704
485,9.895,9.924,9.839
486,9.584999999999999,9.86,9.791
487,9.254999999999999,9.539,9.497
488,9.028,9.086,9.084999999999999
489,9.0,9.099,8.976
490,9.046,9.08,8.968
491,8.866,9.022,9.01
492,8.735,8.822,8.795
493,8.673,8.76,8.588
494,8.629000000000001,8.675,8.565000000000001
495,8.78,8.785,8.722
496,8.649,8.818000000000001,8.754999999999999
497,8.74,8.744,8.728
498,8.677,8.795,8.690999999999999
499,8.66,8.67,8.576
500,8.661,8.75,8.58
501,8.812000000000001,8.834,8.801
502,8.926,8.940000000000001,8.798
503,8.766,8.925,8.886
504,8.495999999999999,8.797,8.788
505,8.341,8.497,8.474
506,8.283,8.298,8.251000000000001
507,8.164,8.318999999999999,8.290000000000001
508,8.176,8.222,8.179
509,8.081999999999999,8.151,8.106
510,8.055,8.093,8.071
511,8.137,8.209,8.153
512,8.231,8.290000000000001,8.183
513,8.083,8.26,8.216
514,8.059999999999999,8.119,8.067
515,8.181999999999999,8.2,8.067
516,8.187000000000001,8.245999999999999,8.214
517,8.214,8.295,8.205
518,8.135,8.253,8.244
519,7.976000000000001,8.135,8.044
520,7.93,8.038,8.029
521,7.995,8.007,7.919
522,8.025,8.107,8.014
523,7.959999999999999,8.065999999999999,8.055
524,8.043000000000001,8.059999999999999,7.934
525,8.035,8.131,8.054
526,8.019,8.092,8.048
527,8.047,8.11,8.055
528,8.125,8.169,8.062999999999999
529,8.033,8.138,8.088
530,8.141,8.152,8.042
531,7.894,8.184000000000001,8.137
532,7.772,7.853,7.843999999999999
533,7.787000000000001,7.789,7.7459999999999996
534,7.848000000000001,7.9030000000000005,7.801
535,7.909999999999999,7.923,7.851000000000001
536,7.8,7.894,7.8420000000000005
537,7.797,7.881,7.81
538,7.8549999999999995,7.88,7.756
539,7.933,7.968999999999999,7.881
540,7.9239999999999995,7.976000000000001,7.898999999999999
541,8.001000000000001,8.096,7.877
542,8.001000000000001,8.139,8.046
543,8.183,8.190000000000001,8.068000000000001
544,8.187000000000001,8.293000000000001,8.190999999999999
545,8.277,8.294,8.153
546,8.41,8.559000000000001,8.241
547,8.431999999999999,8.474,8.463
548,8.4,8.449,8.362
549,8.154,8.315000000000001,8.309000000000001
550,8.148,8.211,8.078
551,8.247,8.306999999999999,8.231
552,8.355,8.366,8.27
553,8.317,8.369,8.352
554,8.193000000000001,8.394,8.301
555,8.221,8.261,8.204
556,8.25,8.28,8.217
557,8.263,8.309999999999999,8.228
558,8.265,8.342,8.232
559,8.08,8.281,8.244
560,8.225,8.256,8.156
561,8.25,8.272,8.166
562,8.290000000000001,8.35,8.222
563,8.381,8.434000000000001,8.32
564,8.338,8.395,8.33
565,8.272,8.376999999999999,8.301
566,8.55,8.552,8.292
567,8.471,8.607,8.531
568,8.392,8.495999999999999,8.443000000000001
569,8.339,8.459999999999999,8.379999999999999
570,8.112,8.3,8.275
571,7.925,8.123999999999999,8.091
572,7.836,7.978,7.936
573,7.795999999999999,7.812,7.8069999999999995
574,7.859999999999999,7.938,7.805
575,7.81,7.904999999999999,7.893000000000001
576,7.779999999999999,7.843000000000001,7.757
577,7.85,7.926,7.755
578,7.968000000000001,7.991,7.944
579,8.09,8.133,8.0
580,8.123000000000001,8.199,8.120999999999999
581,7.93,8.115,8.09
582,7.961,7.970000000000001,7.959999999999999
583,7.9,7.986,7.975
584,8.068000000000001,8.123000000000001,7.897
585,7.9879999999999995,8.137,8.041
586,7.85,8.02,7.956
587,7.85,7.948,7.845000000000001
588,7.9959999999999996,8.019,7.884
589,7.955,8.034,7.99
590,7.699,7.984,7.942
591,7.593999999999999,7.69,7.670999999999999
592,7.529999999999999,7.691,7.56
593,7.645999999999999,7.648000000000001,7.574
594,7.686,7.687,7.623
595,7.509,7.675,7.651000000000001
596,7.484999999999999,7.534000000000001,7.519
597,7.404999999999999,7.483,7.444
598,7.5680000000000005,7.57,7.447
599,7.571,7.598000000000001,7.562
600,7.509,7.635,7.563
601,7.519,7.558,7.540000000000001
602,7.611,7.614,7.499
603,7.8,7.816,7.590999999999999
604,7.685,7.802,7.8
605,7.69,7.764,7.624
606,7.670999999999999,7.688,7.578
607,7.798,7.8469999999999995,7.75
608,7.765000000000001,7.819,7.7829999999999995
609,7.7170000000000005,7.775,7.765000000000001
610,7.616,7.7299999999999995,7.6739999999999995
611,7.572,7.631,7.624
612,7.404000000000001,7.531999999999999,7.518000000000001
613,7.640000000000001,7.656999999999999,7.404999999999999
614,7.642,7.720000000000001,7.628
615,7.723000000000001,7.808,7.6450000000000005
616,7.784000000000001,7.8,7.672
617,7.82,7.862,7.773999999999999
618,7.6739999999999995,7.823,7.8180000000000005
619,7.676,7.736,7.615
620,7.723000000000001,7.759,7.615
621,7.798,7.925,7.718999999999999
622,7.858,7.893000000000001,7.845000000000001
623,7.954000000000001,7.9799999999999995,7.802
624,7.984999999999999,8.059000000000001,7.922
625,8.049,8.096,8.001999999999999
626,8.102,8.128,8.078
627,8.103,8.143,8.077
628,8.202,8.217,8.061
629,8.008,8.189,8.145
630,7.875,8.0,7.9879999999999995
631,7.689,7.840000000000001,7.840000000000001
632,7.501,7.641,7.611
633,7.619,7.739,7.468999999999999
634,7.845999999999999,7.858,7.699
635,7.715999999999999,7.888,7.7829999999999995
636,7.651999999999999,7.851999999999999,7.773000000000001
637,7.665000000000001,7.755,7.618
638,7.5200000000000005,7.6930000000000005,7.684
639,7.618,7.725,7.651999999999999
640,7.58,7.676,7.636
641,7.483,7.555,7.523999999999999
642,7.537999999999999,7.573,7.4879999999999995
643,7.5329999999999995,7.590999999999999,7.545999999999999
644,7.726000000000001,7.731,7.51
645,7.767,7.827,7.7700000000000005
646,7.553,7.7780000000000005,7.7620000000000005
647,7.420999999999999,7.574,7.563
648,7.354000000000001,7.435,7.401000000000001
649,7.45,7.45,7.375
650,7.279999999999999,7.398999999999999,7.359999999999999
651,7.401000000000001,7.454000000000001,7.333
652,7.445,7.4799999999999995,7.434
653,7.4879999999999995,7.566,7.4239999999999995
654,7.427,7.493,7.4879999999999995
655,7.473999999999999,7.523999999999999,7.425
656,7.428,7.514,7.4719999999999995
657,7.495,7.498,7.461
658,7.536,7.548,7.5
659,7.539,7.586,7.56
660,7.489,7.56,7.526000000000001
661,7.651000000000001,7.68,7.483
662,7.423,7.577,7.5760000000000005
663,7.547,7.552,7.388
664,7.493,7.57,7.499
665,7.505,7.534999999999999,7.411
666,7.545,7.688,7.586
667,8.018,8.116,8.077
668,8.074,8.08,8.028
669,8.02,8.081999999999999,8.067
670,7.938,8.062999999999999,8.004000000000001
671,7.882,7.984999999999999,7.837000000000001
672,7.756,7.874,7.869
673,7.56,7.7090000000000005,7.695
674,7.423,7.6,7.595000000000001
675,7.079000000000001,7.334999999999999,7.263
676,7.169,7.38,7.321
677,7.4,7.418000000000001,7.359
678,7.323,7.478,7.2989999999999995
679,7.559,7.65,7.2909999999999995
680,7.728,7.776000000000001,7.590999999999999
681,7.618,7.770999999999999,7.752
682,7.705,7.795,7.6290000000000004
683,7.718999999999999,7.789,7.756
684,7.776000000000001,7.806,7.744
685,7.656999999999999,7.748,7.708
686,7.878,7.882,7.654999999999999
687,7.935,7.970999999999999,7.904000000000001
688,7.812,7.92,7.9
689,7.759,7.884,7.8790000000000004
690,7.859999999999999,7.894,7.7219999999999995
691,7.81,7.862,7.854000000000001
692,7.633,7.8629999999999995,7.829000000000001
693,7.7,7.753,7.68
694,7.74,7.83,7.7909999999999995
695,7.677,7.733,7.7
696,7.595999999999999,7.725,7.643000000000001
697,7.351999999999999,7.623,7.608
698,7.715000000000001,7.725,7.458
699,7.802,7.83,7.748
700,7.712999999999999,7.836,7.792
701,7.651999999999999,7.795,7.743
702,7.759,7.817,7.667
703,7.726000000000001,7.817,7.789
704,7.609999999999999,7.7379999999999995,7.726000000000001
705,7.589,7.6930000000000005,7.595000000000001
706,7.714,7.748,7.583
707,7.501,7.67,7.668000000000001
708,7.43,7.481999999999999,7.481999999999999
709,7.4,7.4430000000000005,7.386
710,7.526999999999999,7.5489999999999995,7.462999999999999
711,7.5,7.598999999999999,7.595999999999999
712,7.494,7.5280000000000005,7.502
713,7.434,7.473000000000001,7.456999999999999
714,7.492,7.519,7.456999999999999
715,7.497,7.518000000000001,7.481
716,7.481,7.558,7.529000000000001
717,7.4,7.4719999999999995,7.4590000000000005
718,7.4319999999999995,7.465000000000001,7.3629999999999995
719,7.397,7.438,7.43
720,7.312,7.425,7.377
721,7.309,7.333,7.2829999999999995
722,7.345999999999999,7.391,7.343999999999999
723,7.340000000000001,7.343000000000001,7.306
724,7.3,7.4,7.317
725,7.202,7.372,7.247
726,7.351000000000001,7.359,7.269
727,7.236,7.388,7.351000000000001
728,7.2219999999999995,7.322,7.236
729,7.4,7.4159999999999995,7.265000000000001
730,7.420999999999999,7.519,7.468000000000001
731,7.4719999999999995,7.492,7.3709999999999996
732,7.517,7.55,7.492
733,7.499,7.567,7.519
734,7.595999999999999,7.6739999999999995,7.498
735,6.973999999999999,7.133,7.1290000000000004
736,6.976000000000001,6.976999999999999,6.927
737,6.881,6.9959999999999996,6.94
738,6.68,6.845999999999999,6.8420000000000005
739,6.703,6.784999999999999,6.641
740,6.7540000000000004,6.794,6.766
741,6.795999999999999,6.809,6.715999999999999
742,6.712999999999999,6.817,6.790000000000001
743,6.5280000000000005,6.659000000000001,6.634
744,6.331,6.534000000000001,6.487
745,6.340999999999999,6.5120000000000005,6.497
746,6.506,6.556,6.276
747,6.63,6.656999999999999,6.529000000000001
748,6.686,6.7,6.6290000000000004
749,6.804,6.83,6.6450000000000005
750,6.758,6.843999999999999,6.806
751,6.7459999999999996,6.792,6.729000000000001
752,6.731,6.7700000000000005,6.76
753,6.8,6.8,6.712999999999999
754,6.558,6.748,6.744
755,6.536,6.7170000000000005,6.572
756,6.4319999999999995,6.566,6.537000000000001
757,6.446,6.481,6.45
758,6.545999999999999,6.558,6.434
759,6.449,6.575,6.56
760,6.409999999999999,6.4879999999999995,6.44
761,6.4159999999999995,6.4879999999999995,6.419
762,6.470000000000001,6.497,6.45
763,6.584999999999999,6.647,6.429
764,6.531999999999999,6.58,6.578
765,6.353,6.581999999999999,6.577
766,6.24,6.3340000000000005,6.288
767,6.337,6.348,6.25
768,6.366,6.436,6.319
769,6.245,6.359,6.3340000000000005
770,6.262,6.3420000000000005,6.287
771,6.3229999999999995,6.359,6.308
772,6.3950000000000005,6.417,6.33
773,6.384,6.43,6.383
774,6.339,6.414,6.351
775,6.162,6.351,6.348
776,6.0409999999999995,6.1450000000000005,6.135
777,6.093999999999999,6.148,6.0520000000000005
778,5.856,6.05,6.049
779,5.95,6.019,5.856
780,5.789,5.956,5.921
781,5.831,5.845000000000001,5.8020000000000005
782,5.926,5.938000000000001,5.792
783,5.953,6.045,5.923
784,5.965999999999999,6.089,5.983
785,5.798,5.99,5.983
786,5.6850000000000005,5.765,5.724
787,5.723,5.882,5.676
788,5.877000000000001,5.93,5.739
789,6.098,6.115,5.853
790,5.9670000000000005,6.135,6.122
791,6.13,6.189,6.046
792,6.043,6.228,6.115
793,5.758,5.985,5.978
794,5.609,5.828,5.8149999999999995
795,5.805,5.831,5.614
796,5.997,6.0009999999999994,5.771
797,6.36,6.365,6.087
798,6.345000000000001,6.348,6.136
799,6.265,6.343999999999999,6.303
